id,language,resource_level,proverb_native,proverb_en,fig_or_literal,mk_theme,proverb_type,prescriptive_or_descriptive,structural_pattern,crosslingual_type_id,source_dataset,source_url,license,human_machine_labelled
gutenberg_05722,da,medium,"Den skal have en lang Skee, der vil söbe af Fad med Fanden",He needs a long spoon that would eat out of the same dish with the devil.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05723,da,medium,Den skal have meget Meel der vil stoppe alle Munde,He must have much meal who would stop all mouths.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05724,da,medium,Den skal have rene Fingre som en andens Næse vil snyde,He must have clean fingers who would blow another’s nose.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05725,da,medium,"Den skal see ilde ud, som skal kyse Fanden",He must be ill-favoured who scares the devil.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05726,da,medium,"Den skal sig selv love, der haver onde Grander",He who has bad neighbours is fain to praise himself.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05727,da,medium,"Den skal staae paa et höit Bierg, der skal see sin Skiebne til Ende",He must stand high that would see the end of his own destiny.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05728,da,medium,"Den skal staae tidlig op, der vil giöre alle tilpas",He had need rise betimes who would please everybody.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05729,da,medium,"Den skal være en klog Vært, som vil tage Fanden i Herberge",He must be a clever host that would take the devil into his hostelry.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05730,da,medium,"Den som ei vil lyde Fader, faaer vel at lyde Stivfader","He who will not obey father, will have to obey stepfather.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05731,da,medium,Den som er bidt af en Snog er bange for en Aal,He who has been bitten by a snake is afraid of an eel.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05732,da,medium,"Den som Hönen föder, bör at have Ægget",He who feeds the hen ought to have the egg.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05733,da,medium,"Den som kaster sig selv under Bænken, den lader de andre nok ligge",He who throws himself under the bench will be left to lie there.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05734,da,medium,"Den som siger hvad han vil, maa höre hvad han ikke vil","He who says what he likes, must hear what he does not like.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05735,da,medium,"Den som skal æde af en Andens Haand, bliver sielden mæt",He who is fed by another’s hand seldom gets enough.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05736,da,medium,"Den som vel kan tigge, kan lade sine Penge ligge",He who knows how to beg may leave his money at home.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05737,da,medium,"Den som vil gienne en anden over tre Gierder, maa selv over de to",He who would drive another over three dikes must climb over two himself.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05738,da,medium,"Den Steen bliver eengang vaad, som Hvermand spytter paa",The stone that everybody spits upon will be wet at last.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05739,da,medium,"Den Steen der ofte flyttes, bliver ikke mossegroet",The oft moved stone gathers no moss.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05740,da,medium,"Den sviges værst, som sviger sig selv",He is most cheated who cheats himself.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05741,da,medium,"Den taber ei i Trætte, som tvinger sin Tunge",He loses least in a quarrel who keeps his tongue in check.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05742,da,medium,"Den veed bedst hvor Skoen trykker, som har den paa",He knows best where the shoe pinches who wears it.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05743,da,medium,"Den Vei er ond at kiende, som Skibet löber i Havet",It is hard to track the path the ship follows in the ocean.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05744,da,medium,"Der ere tre onde Naboer: store Floder, store Herrer, og Alfarvei","There are three bad neighbours: great rivers, great lords, and great roads.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05745,da,medium,Der er haardt i Stivmoders Haand,A stepmother has a hard hand.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05746,da,medium,"Der er ikke saa liden Fisk, han stunder jo til at blive en Hval",Every little fish expects to become a whale.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05747,da,medium,Der er ingen Ild som jo haver nogen Smög,There is no fire without smoke.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05748,da,medium,Der er ingen Lægedom mod Bagvadskers Bid,There is no cure against a slanderer’s bite.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05749,da,medium,"Der er mange Dage i Aaret, og end flere Maaltider","There are many days in the year, and still more meals.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05750,da,medium,"Der er Raad mod Alt, uden mod Döden","There is help for everything, except death.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05751,da,medium,Der gaae mange Ord i en Sæk,It takes many words to fill a sack.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05752,da,medium,Der hörer Lykke til at fange Harer med Tromme,You must have good luck to catch hares with a drum.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05753,da,medium,Der hörer mere til Dands end et Par Kork Skoe,A pair of light shoes is not all that is needed for dancing.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05754,da,medium,Der hörer Styrke til at drage om Reb med sin Overmand,You must be strong to pull a rope against a stronger.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05755,da,medium,"Der hvor Forstanden slipper, tager Lykken ved","When wisdom fails, luck helps.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05756,da,medium,Der hvor Lov slipper bör Hæder at möde,"Where law lacks, honour should eke it out.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05757,da,medium,"Der kommer ingen Klogskab ud, hvor ingen er inde",Where there is no wit within no wit will come out.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05758,da,medium,Der kommer ofte Ild i Spotterens Huus,The scoffer’s own house is often on fire.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05759,da,medium,"Der löber meget Vand i Dammen, medens Mölleren sover",Much water runs by while the miller sleeps.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05760,da,medium,"Der skal ædes, vare end alle Træer Galger","People must eat, even were every tree a gallows.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05761,da,medium,Der skal en höi Muur til at holde Frygten ude,It needs a high wall to keep out fear.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05762,da,medium,Der skal være mange Muus om at bide en Kat,It takes a good many mice to kill a cat.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05763,da,medium,"Dersom Hönen ikke kaglede, vidste man ikke hvad hun havde giort",If the hen did not cackle no one would know what she had been about.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05764,da,medium,"Dersom Skiægget gialdt, kunde Giedebukken præke","If the beard were all, the goat might preach.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05765,da,medium,Der vil let Hu til tung Skiæbne,It needs a light spirit to bear a heavy fate.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05766,da,medium,"Der vil Salt til at drysse Sandhed med, om hun ellers skal ned",Truth must be seasoned to make it palatable.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05767,da,medium,Der vil skarp Lud til skurvet Hoved,A scald head needs strong lye.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05768,da,medium,Desmere man rörer ved Skarn desværre lugter det,The more you stir filth the worse it stinks.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05769,da,medium,De sove ikke alle der snive og snarke,All who snore are not asleep.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05770,da,medium,Det Barn der faaer Stivmoder faaer ogsaa Stivfader,The child who gets a stepmother also gets a stepfather.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05771,da,medium,Det bedste Giödsel sidder under Bondens Sko,The best manure is under the farmer’s shoe.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05772,da,medium,Det bliver vel Dag om end Hanen ei galer,"Daylight will come, though the cock do not crow.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05773,da,medium,"Det den Ædru har i Hiertet, har den Drukne i Munden","What the sober man has in his heart, the drunken man has on his lips.",,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05774,da,medium,"Det dig ikke brænder, behöver du ei at blæse paa",There is no need to blow what does not burn you.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05775,da,medium,"Det duer ikke for Svanen, at lære Örneunger at synge",It is not for the swan to teach eaglets to sing.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05776,da,medium,Det duer til intet at gjöre Skoe til Gæs,It is of no use making shoes for geese.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05777,da,medium,Det ene Sværd holder det andet i Skeden,One sword keeps another in the scabbard.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05778,da,medium,Det er bedre at möde vred Mand end fastende,Better cross an angry man than a fasting man.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05779,da,medium,Det er bedre at see ved Ord end ved Hugg,Better be convinced by words than by blows.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05780,da,medium,"Det er bedre at spörge to Gange, end at fare vild en Gang",Better ask twice than lose your way once.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05781,da,medium,Det er daarligt at drukne paa tört Land,It is folly to drown on dry land.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05782,da,medium,Det er daarligt at synge to Viser for den Döve,It is folly to sing twice to a deaf man.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05783,da,medium,Det er daarligt at tage Tornen af en Andens Fod og sætte den i sin egen,It is folly to take a thorn out of another’s foot and put it into your own.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05784,da,medium,Det er dit som ingen kan tage fra dig,You may call that your own which no one can take from you.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05785,da,medium,Det er dyrt Smör som slikkes af en Hegle,It is dearbought butter that is licked off a woolcomb.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05786,da,medium,Det er ei alt Guld som glimrer,It is not all gold that glitters.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05787,da,medium,Det er ei Alt i Mave godt (som) i Mund södt er,What is sweet in the mouth is not always good in the stomach.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05788,da,medium,Det er ei Börneværk naar Kiærling dandser,It is no child’s play when an old woman dances.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05789,da,medium,"Det er ei for Koens Bedste, at hun kommer op at age",It is not for the good of the cow when she is driven in a carriage.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05790,da,medium,Det er ei hvert Slags Træ som duer til Træskoe,Not every wood will make wooden shoes.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05791,da,medium,Det er ei hvert Sviin Kragen vil ride,It is not every hog that the crow will ride.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05792,da,medium,"Det er en arm Steg, som intet drypper af",It is a poor roast that gives no dripping.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05793,da,medium,Det er en dristig Muus der giör Rede i Kattens Öre,It is a bold mouse that makes her nest in the cat’s ear.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05794,da,medium,"Det er en fattig Roes, man skal laane af Forfædre",Praise borrowed from ancestors is but very sorry praise.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05795,da,medium,"Det er en lad Fugl, der ei gider bygge sin egen Rede",It is a lazy bird that will not build its own nest.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05796,da,medium,Det er en ond Brönd som man skal bære Vand udi,It is a bad well that needs water to be carried to it.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05797,da,medium,"Det er en ond Haand, der ei vil sit Hoved værge",It is a bad hand that refuses to guard the head.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
gutenberg_05798,da,medium,Det er en ond Hest som ikke er Havren værd,It is a poor horse that is not worth its oats.,,,,,,,Gutenberg-Polyglot-Bohn-1857,https://www.gutenberg.org/cache/epub/51090/pg51090.txt,public-domain,
